00:00:00:000
00:00:00:000
24810257;out_1;24810257,1,1
24810180;out_1;24810180,1,1
24810260;out_1;24810260,1,1
24810176;out_1;24810176,1,1
24810175;out_1;24810175,1,1
24810173;out_1;24810173,1,1
24810253;out_1;24810253,1,2
24810254;out_1;24810254,1,1
24810255;out_1;24810255,1,2
24810262;out_1;24810262,1,1
24810404;out_1;24810404,1,2
24810183;out_1;24810183,1,1
24810185;out_1;24810185,1,1
24810424;out_1;24810424,1,1
24810186;out_1;24810186,1,1
24820104;out_1;24820104,1,2
24820084;out_1;24820084,1,1
24820085;out_1;24820085,1,1
24810429;out_1;24810429,1,1
24820105;out_1;24820105,1,1
24810207;out_1;24810207,1,1
24810430;out_1;24810430,1,3
24810202;out_1;24810202,1,1
24810431;out_1;24810431,1,2
24810433;out_1;24810433,1,1
24810208;out_1;24810208,1,1
24810210;out_1;24810210,1,1
24810204;out_1;24810204,1,1
24810206;out_1;24810206,1,1
24810203;out_1;24810203,1,1
24810211;out_1;24810211,1,1
24810205;out_1;24810205,1,1
24810191;out_1;24810191,1,1
24810193;out_1;24810193,1,1
24810192;out_1;24810192,1,1
24810195;out_1;24810195,1,1
24820022;out_1;24820022,1,1
24820021;out_1;24820021,1,2
24810233;out_1;24810233,1,1
24810243;out_1;24810243,1,1
24810235;out_1;24810235,1,1
24810245;out_1;24810245,1,1
24810218;out_1;24810218,1,1
24810229;out_1;24810229,1,2
24810232;out_1;24810232,1,1
24810230;out_1;24810230,1,1
24810219;out_1;24810219,1,1
24810215;out_1;24810215,1,1
24810244;out_1;24810244,1,1
24810216;out_1;24810216,1,1
24810227;out_1;24810227,1,1
24810231;out_1;24810231,1,1
24810228;out_1;24810228,1,1
24810214;out_1;24810214,1,1
24810213;out_1;24810213,1,1
24810220;out_1;24810220,1,1
24810221;out_1;24810221,1,1
24810378;out_1;24810378,1,1
24810377;out_1;24810377,1,1
24810376;out_1;24810376,1,1
24810226;out_1;24810226,1,1
24810040;out_1;24810040,1,1
24810398;out_1;24810398,1,1
24810421;out_1;24810421,1,1
24810381;out_1;24810381,1,2
24820016;out_1;24820016,1,1
24820066;out_1;24820066,1,2
24820065;out_1;24820065,1,2
24820067;out_1;24820067,1,1
24820064;out_1;24820064,1,1
24820060;out_1;24820060,1,3
24820063;out_1;24820063,1,1
24820062;out_1;24820062,1,1
24820061;out_1;24820061,1,1
24820058;out_1;24820058,1,1
24820056;out_1;24820056,1,1
24820055;out_1;24820055,1,1
24810382;out_1;24810382,1,1
24820018;out_1;24820018,1,2
24820019;out_1;24820019,1,2
24820078;out_1;24820078,1,1
24820028;out_1;24820028,1,3
24820059;out_1;24820059,1,2
24820057;out_1;24820057,1,1
24820017;out_1;24820017,1,1
24810379;out_1;24810379,1,2
24810190;out_1;24810190,1,1
24810380;out_1;24810380,1,1
24810383;out_1;24810383,1,2
24810056;out_1;24810056,1,1
24810420;out_1;24810420,1,1
24820088;out_1;24820088,1,1
24820100;out_1;24820100,1,1
24820102;out_1;24820102,1,1
24820099;out_1;24820099,1,1
24820101;out_1;24820101,1,1
24820091;out_1;24820091,1,1
24820089;out_1;24820089,1,1
24810264;out_1;24810264,1,1
24810265;out_1;24810265,1,1
24810268;out_1;24810268,1,1
24810272;out_1;24810272,1,1
24810276;out_1;24810276,1,1
24810267;out_1;24810267,1,1
24810274;out_1;24810274,1,1
24810270;out_1;24810270,1,1
24810303;out_1;24810303,1,1
24810287;out_1;24810287,1,1
24810288;out_1;24810288,1,1
24810307;out_1;24810307,1,1
24810306;out_1;24810306,1,2
24810309;out_1;24810309,1,1
24810289;out_1;24810289,1,1
24810290;out_1;24810290,1,1
24810291;out_1;24810291,1,1
24810152;out_1;24810152,1,1
24810151;out_1;24810151,1,1
24810150;out_1;24810150,1,1
24810149;out_1;24810149,1,1
24810148;out_1;24810148,1,1
24810178;out_1;24810178,1,1
24810147;out_1;24810147,1,1
24810138;out_1;24810138,1,1
24810177;out_1;24810177,1,1
24810146;out_1;24810146,1,1
24810139;out_1;24810139,1,1
24810145;out_1;24810145,1,1
24810153;out_1;24810153,1,1
24810170;out_1;24810170,1,1
24810143;out_1;24810143,1,1
24810174;out_1;24810174,1,1
24810179;out_1;24810179,1,1
24810155;out_1;24810155,1,1
24810405;out_1;24810405,1,1
24810142;out_1;24810142,1,1
24810172;out_1;24810172,1,1
24810158;out_1;24810158,1,1
24810156;out_1;24810156,1,1
24810171;out_1;24810171,1,1
24810157;out_1;24810157,1,1
24810115;out_1;24810115,1,1
24810159;out_1;24810159,1,1
24810168;out_1;24810168,1,1
24810169;out_1;24810169,1,1
24810160;out_1;24810160,1,1
24810114;out_1;24810114,1,1
24810166;out_1;24810166,1,1
24810162;out_1;24810162,1,1
24810113;out_1;24810113,1,1
24810161;out_1;24810161,1,1
24810182;out_1;24810182,1,2
24820072;out_1;24820072,1,1
24810038;out_1;24810038,1,1
24820071;out_1;24820071,1,1
24810422;out_1;24810422,1,3
24810039;out_1;24810039,1,1
24820068;out_1;24820068,1,2
24820073;out_1;24820073,1,1
24820069;out_1;24820069,1,1
24810030;out_1;24810030,1,1
24820070;out_1;24820070,1,1
24810035;out_1;24810035,1,2
24810033;out_1;24810033,1,2
24810034;out_1;24810034,1,1
24810037;out_1;24810037,1,3
24810036;out_1;24810036,1,1
24810032;out_1;24810032,1,3
24810031;out_1;24810031,1,1
24810047;out_1;24810047,1,1
24810397;out_1;24810397,1,1
24810042;out_1;24810042,1,2
24810391;out_1;24810391,1,3
24810041;out_1;24810041,1,2
24810394;out_1;24810394,1,1
24810167;out_1;24810167,1,1
24810165;out_1;24810165,1,1
24810112;out_1;24810112,1,1
24810111;out_1;24810111,1,1
24810110;out_1;24810110,1,1
24810163;out_1;24810163,1,1
24810103;out_1;24810103,1,1
24810104;out_1;24810104,1,1
24810164;out_1;24810164,1,1
24810109;out_1;24810109,1,1
24810108;out_1;24810108,1,1
24810403;out_1;24810403,1,2
24810102;out_1;24810102,1,1
24810101;out_1;24810101,1,1
24810100;out_1;24810100,1,1
24810105;out_1;24810105,1,1
24810106;out_1;24810106,1,1
24810136;out_1;24810136,1,1
24810189;out_1;24810189,1,1
24810187;out_1;24810187,1,1
24810188;out_1;24810188,1,1
24810184;out_1;24810184,1,1
24810302;out_1;24810302,1,1
24810299;out_1;24810299,1,1
24810301;out_1;24810301,1,1
24810298;out_1;24810298,1,1
24810300;out_1;24810300,1,1
24810286;out_1;24810286,1,1
24810269;out_1;24810269,1,1
24810292;out_1;24810292,1,1
24810297;out_1;24810297,1,1
24810296;out_1;24810296,1,2
24810295;out_1;24810295,1,1
24810305;out_1;24810305,1,1
24810304;out_1;24810304,1,1
24810308;out_1;24810308,1,1
24810402;out_1;24810402,1,2
24810137;out_1;24810137,1,1
24810127;out_1;24810127,1,1
24810135;out_1;24810135,1,1
24810419;out_1;24810419,1,2
24810418;out_1;24810418,1,1
24810123;out_1;24810123,1,1
24810120;out_1;24810120,1,1
24810125;out_1;24810125,1,2
24810094;out_1;24810094,1,1
24810131;out_1;24810131,1,1
24810088;out_1;24810088,1,1
24810067;out_1;24810067,1,1
24810066;out_1;24810066,1,1
24810130;out_1;24810130,1,1
24810070;out_1;24810070,1,1
24810069;out_1;24810069,1,1
24810134;out_1;24810134,1,1
24810117;out_1;24810117,1,1
24810129;out_1;24810129,1,1
24810141;out_1;24810141,1,1
24810122;out_1;24810122,1,1
24810084;out_1;24810084,1,1
24810068;out_1;24810068,1,1
24810095;out_1;24810095,1,1
24810132;out_1;24810132,1,1
24810089;out_1;24810089,1,1
24810096;out_1;24810096,1,1
24810133;out_1;24810133,1,1
24810124;out_1;24810124,1,1
24810118;out_1;24810118,1,1
24810119;out_1;24810119,1,1
24810121;out_1;24810121,1,1
24810140;out_1;24810140,1,1
24810097;out_1;24810097,1,1
24810098;out_1;24810098,1,1
24810076;out_1;24810076,1,1
24810071;out_1;24810071,1,1
24810126;out_1;24810126,1,1
24810128;out_1;24810128,1,1
24810074;out_1;24810074,1,1
24810083;out_1;24810083,1,1
24810082;out_1;24810082,1,1
24810080;out_1;24810080,1,1
24810085;out_1;24810085,1,1
24810065;out_1;24810065,1,1
24810075;out_1;24810075,1,1
24810081;out_1;24810081,1,1
24810426;out_1;24810426,1,1
24810063;out_1;24810063,1,1
24810425;out_1;24810425,1,1
24810385;out_1;24810385,1,1
24810078;out_1;24810078,1,1
24810389;out_1;24810389,1,1
24810062;out_1;24810062,1,1
24810427;out_1;24810427,1,1
24810079;out_1;24810079,1,1
24810061;out_1;24810061,1,1
24810060;out_1;24810060,1,1
24810058;out_1;24810058,1,1
24810059;out_1;24810059,1,1
24810055;out_1;24810055,1,1
24810054;out_1;24810054,1,1
24810086;out_1;24810086,1,1
24810091;out_1;24810091,1,1
24810090;out_1;24810090,1,1
24810072;out_1;24810072,1,1
24810077;out_1;24810077,1,1
24810388;out_1;24810388,1,1
24810052;out_1;24810052,1,1
24810048;out_1;24810048,1,1
24810393;out_1;24810393,1,1
24810050;out_1;24810050,1,1
24810045;out_1;24810045,1,1
24810049;out_1;24810049,1,1
24810053;out_1;24810053,1,1
24810390;out_1;24810390,1,2
24810051;out_1;24810051,1,1
24810003;out_1;24810003,1,1
24810010;out_1;24810010,1,1
24810004;out_1;24810004,1,1
24820074;out_1;24820074,1,2
24810022;out_1;24810022,1,1
24810017;out_1;24810017,1,1
24810020;out_1;24810020,1,1
24810018;out_1;24810018,1,1
24810023;out_1;24810023,1,1
24810407;out_1;24810407,1,1
24810024;out_1;24810024,1,2
24810001;out_1;24810001,1,1
24810021;out_1;24810021,1,1
24810016;out_1;24810016,1,1
24810019;out_1;24810019,1,1
24810406;out_1;24810406,1,1
24810015;out_1;24810015,1,1
24810014;out_1;24810014,1,1
24810013;out_1;24810013,1,1
24810002;out_1;24810002,1,1
24810012;out_1;24810012,1,1
24810006;out_1;24810006,1,1
24810005;out_1;24810005,1,1
24810026;out_1;24810026,1,2
24810007;out_1;24810007,1,1
24810009;out_1;24810009,1,1
24810027;out_1;24810027,1,1
24810008;out_1;24810008,1,3
24810028;out_1;24810028,1,1
24810029;out_1;24810029,1,1
24810011;out_1;24810011,1,1
24810399;out_1;24810399,1,3
24810401;out_1;24810401,1,1
24810044;out_1;24810044,1,1
24810043;out_1;24810043,1,1
24810400;out_1;24810400,1,2
1176:00:00:000
S1290;processor_out;24810229,1,1;24810232,1,1;24810230,1,1;24810219,1,1;24810215,1,1;24810244,1,1;24810216,1,1;24810227,1,1;24810231,1,1;24810228,1,1;24810214,1,1;24810213,1,1;24810220,1,1;24810221,1,1;24810378,1,1;24810377,1,1;24810376,1,1;24810226,1,1;24820078,1,1;24820088,1,1;24820100,1,1;24820102,1,1;24820101,1,1;24820091,1,1;24820089,1,1;24810264,1,1;24810265,1,1;24810268,1,1;24810272,1,1;24810276,1,1;24810267,1,1;24810274,1,1;24810270,1,1;24810303,1,1;24810287,1,1;24810288,1,1;24810307,1,1;24810306,1,2;24810309,1,1;24810289,1,1;24810290,1,1;24810291,1,1;24810302,1,1;24810299,1,1;24810301,1,1;24810298,1,1;24810300,1,1;24810286,1,1;24810269,1,1;24810292,1,1;24810297,1,1;24810296,1,2;24810295,1,1;24810305,1,1;24810304,1,1;24810308,1,1
1176:00:00:000
24810229;out_2;24810229,2,1
24810232;out_2;24810232,2,1
24810230;out_2;24810230,2,1
24810219;out_2;24810219,2,1
24810215;out_2;24810215,2,1
24810244;out_2;24810244,2,1
24810216;out_2;24810216,2,1
24810227;out_2;24810227,2,1
24810231;out_2;24810231,2,1
24810228;out_2;24810228,2,1
24810214;out_2;24810214,2,1
24810213;out_2;24810213,2,1
24810220;out_2;24810220,2,1
24810221;out_2;24810221,2,1
24810378;out_2;24810378,2,1
24810377;out_2;24810377,2,1
24810376;out_2;24810376,2,1
24810226;out_2;24810226,2,1
24820078;out_2;24820078,2,1
24820088;out_2;24820088,2,1
24820100;out_2;24820100,2,1
24820102;out_2;24820102,2,1
24820101;out_2;24820101,2,1
24820091;out_2;24820091,2,1
24820089;out_2;24820089,2,1
24810264;out_2;24810264,2,1
24810265;out_2;24810265,2,1
24810268;out_2;24810268,2,1
24810272;out_2;24810272,2,1
24810276;out_2;24810276,2,1
24810267;out_2;24810267,2,1
24810274;out_2;24810274,2,1
24810270;out_2;24810270,2,1
24810303;out_2;24810303,2,1
24810287;out_2;24810287,2,1
24810288;out_2;24810288,2,1
24810307;out_2;24810307,2,1
24810306;out_2;24810306,2,2
24810309;out_2;24810309,2,1
24810289;out_2;24810289,2,1
24810290;out_2;24810290,2,1
24810291;out_2;24810291,2,1
24810302;out_2;24810302,2,1
24810299;out_2;24810299,2,1
24810301;out_2;24810301,2,1
24810298;out_2;24810298,2,1
24810300;out_2;24810300,2,1
24810286;out_2;24810286,2,1
24810269;out_2;24810269,2,1
24810292;out_2;24810292,2,1
24810297;out_2;24810297,2,1
24810296;out_2;24810296,2,2
24810295;out_2;24810295,2,1
24810305;out_2;24810305,2,1
24810304;out_2;24810304,2,1
24810308;out_2;24810308,2,1
1176:00:00:000
S1245;processor_out;24820089,2,1;24810264,2,1;24810265,2,1;24810268,2,1;24810272,2,1;24810276,2,1;24810267,2,1;24810274,2,1;24810270,2,1;24810303,2,1;24810287,2,1;24810288,2,1;24810307,2,1;24810306,2,2;24810309,2,1;24810289,2,1;24810290,2,1;24810291,2,1;24810302,2,1;24810299,2,1;24810301,2,1;24810298,2,1;24810300,2,1;24810286,2,1;24810269,2,1;24810292,2,1;24810297,2,1;24810296,2,2;24810295,2,1;24810305,2,1;24810304,2,1;24810308,2,1
1176:00:00:000
24820089;out_3;24820089,3,1
24810264;out_3;24810264,3,1
24810265;out_3;24810265,3,1
24810268;out_3;24810268,3,1
24810272;out_3;24810272,3,1
24810276;out_3;24810276,3,1
24810267;out_3;24810267,3,1
24810274;out_3;24810274,3,1
24810270;out_3;24810270,3,1
24810303;out_3;24810303,3,1
24810287;out_3;24810287,3,1
24810288;out_3;24810288,3,1
24810307;out_3;24810307,3,1
24810306;out_3;24810306,3,2
24810309;out_3;24810309,3,1
24810289;out_3;24810289,3,1
24810290;out_3;24810290,3,1
24810291;out_3;24810291,3,1
24810302;out_3;24810302,3,1
24810299;out_3;24810299,3,1
24810301;out_3;24810301,3,1
24810298;out_3;24810298,3,1
24810300;out_3;24810300,3,1
24810286;out_3;24810286,3,1
24810269;out_3;24810269,3,1
24810292;out_3;24810292,3,1
24810297;out_3;24810297,3,1
24810296;out_3;24810296,3,2
24810295;out_3;24810295,3,1
24810305;out_3;24810305,3,1
24810304;out_3;24810304,3,1
24810308;out_3;24810308,3,1
1176:00:00:000
S647;processor_out;24810306,3,2;24810309,3,1;24810289,3,1;24810290,3,1;24810291,3,1;24810302,3,1;24810299,3,1;24810301,3,1;24810298,3,1;24810300,3,1;24810286,3,1;24810269,3,1;24810292,3,1;24810297,3,1;24810296,3,2;24810295,3,1;24810305,3,1;24810304,3,1;24810308,3,1
1176:00:00:000
1200:00:00:000
1200:00:00:000
24810334;out_1;24810334,1,1
24810336;out_1;24810336,1,1
24810318;out_1;24810318,1,2
24810316;out_1;24810316,1,1
24810372;out_1;24810372,1,1
24810339;out_1;24810339,1,1
24810373;out_1;24810373,1,1
24810370;out_1;24810370,1,1
24810319;out_1;24810319,1,2
24810323;out_1;24810323,1,1
24810338;out_1;24810338,1,1
24810330;out_1;24810330,1,1
24810331;out_1;24810331,1,1
24810329;out_1;24810329,1,1
24810353;out_1;24810353,1,1
24810332;out_1;24810332,1,1
24810328;out_1;24810328,1,1
24810346;out_1;24810346,1,1
24820080;out_1;24820080,1,1
24820079;out_1;24820079,1,1
24820090;out_1;24820090,1,1
24820087;out_1;24820087,1,1
24810369;out_1;24810369,1,3
24820081;out_1;24820081,1,3
24810367;out_1;24810367,1,2
24820082;out_1;24820082,1,1
24810368;out_1;24810368,1,1
24810428;out_1;24810428,1,1
24820086;out_1;24820086,1,1
24820027;out_1;24820027,1,1
24810449;out_1;24810449,1,1
24810342;out_1;24810342,1,1
24810450;out_1;24810450,1,1
24810443;out_1;24810443,1,1
24810445;out_1;24810445,1,1
24810440;out_1;24810440,1,1
24810344;out_1;24810344,1,1
24810364;out_1;24810364,1,1
24810441;out_1;24810441,1,1
24810444;out_1;24810444,1,1
24810442;out_1;24810442,1,1
24820083;out_1;24820083,1,1
24810446;out_1;24810446,1,1
24810447;out_1;24810447,1,2
24810341;out_1;24810341,1,2
24810343;out_1;24810343,1,2
24810448;out_1;24810448,1,2
24810345;out_1;24810345,1,1
24810333;out_1;24810333,1,1
24810439;out_1;24810439,1,1
24810348;out_1;24810348,1,1
24810347;out_1;24810347,1,1
24810363;out_1;24810363,1,1
24810362;out_1;24810362,1,1
24810327;out_1;24810327,1,1
24810326;out_1;24810326,1,1
24810349;out_1;24810349,1,1
24810352;out_1;24810352,1,2
24810350;out_1;24810350,1,1
24810337;out_1;24810337,1,1
24810351;out_1;24810351,1,1
24810360;out_1;24810360,1,1
24810324;out_1;24810324,1,1
24810355;out_1;24810355,1,1
24810358;out_1;24810358,1,1
24810357;out_1;24810357,1,1
24810354;out_1;24810354,1,1
24810356;out_1;24810356,1,1
24810321;out_1;24810321,1,1
24810314;out_1;24810314,1,3
24810437;out_1;24810437,1,2
24810436;out_1;24810436,1,1
24810438;out_1;24810438,1,1
24810416;out_1;24810416,1,1
24810315;out_1;24810315,1,1
24810313;out_1;24810313,1,1
24810414;out_1;24810414,1,2
24810409;out_1;24810409,1,1
24810415;out_1;24810415,1,1
24810310;out_1;24810310,1,4
24810322;out_1;24810322,1,1
24810371;out_1;24810371,1,1
24810317;out_1;24810317,1,1
24810325;out_1;24810325,1,1
24810335;out_1;24810335,1,1
24810320;out_1;24810320,1,1
24810423;out_1;24810423,1,3
24810417;out_1;24810417,1,2
24810434;out_1;24810434,1,1
24810432;out_1;24810432,1,1
24810435;out_1;24810435,1,1
24810410;out_1;24810410,1,1
24810209;out_1;24810209,1,1
24810411;out_1;24810411,1,1
24810250;out_1;24810250,1,2
24810413;out_1;24810413,1,1
24810212;out_1;24810212,1,1
24810247;out_1;24810247,1,1
24810248;out_1;24810248,1,1
24810249;out_1;24810249,1,1
24810266;out_1;24810266,1,1
24810241;out_1;24810241,1,1
24810242;out_1;24810242,1,1
24810239;out_1;24810239,1,2
24810238;out_1;24810238,1,1
24810282;out_1;24810282,1,1
24810263;out_1;24810263,1,2
24810281;out_1;24810281,1,1
24810237;out_1;24810237,1,1
24810280;out_1;24810280,1,1
24810236;out_1;24810236,1,1
24810285;out_1;24810285,1,1
24810279;out_1;24810279,1,1
24810278;out_1;24810278,1,1
24810283;out_1;24810283,1,1
24810284;out_1;24810284,1,1
24810234;out_1;24810234,1,1
24810275;out_1;24810275,1,1
24810273;out_1;24810273,1,1
24810271;out_1;24810271,1,1
24810277;out_1;24810277,1,1
24810412;out_1;24810412,1,1
24810374;out_1;24810374,1,1
24810200;out_1;24810200,1,1
24810256;out_1;24810256,1,1
24810201;out_1;24810201,1,1
24810196;out_1;24810196,1,1
24810194;out_1;24810194,1,1
24810261;out_1;24810261,1,2
24810222;out_1;24810222,1,1
24810224;out_1;24810224,1,1
24810197;out_1;24810197,1,1
24810199;out_1;24810199,1,1
24810225;out_1;24810225,1,1
24810198;out_1;24810198,1,1
24810257;out_1;24810257,1,1
24810180;out_1;24810180,1,1
24810260;out_1;24810260,1,1
24810176;out_1;24810176,1,1
24810175;out_1;24810175,1,1
24810173;out_1;24810173,1,1
24810253;out_1;24810253,1,2
24810254;out_1;24810254,1,1
24810255;out_1;24810255,1,1
24810262;out_1;24810262,1,1
24810404;out_1;24810404,1,1
24810183;out_1;24810183,1,1
24810185;out_1;24810185,1,1
24810424;out_1;24810424,1,1
24810186;out_1;24810186,1,2
24820104;out_1;24820104,1,1
24820084;out_1;24820084,1,2
24820085;out_1;24820085,1,1
24810429;out_1;24810429,1,1
24820105;out_1;24820105,1,3
24810207;out_1;24810207,1,1
24810430;out_1;24810430,1,3
24810202;out_1;24810202,1,1
24810431;out_1;24810431,1,1
24810433;out_1;24810433,1,2
24810208;out_1;24810208,1,1
24810210;out_1;24810210,1,1
24810204;out_1;24810204,1,1
24810206;out_1;24810206,1,1
24810203;out_1;24810203,1,1
24810211;out_1;24810211,1,1
24810205;out_1;24810205,1,1
24810191;out_1;24810191,1,1
24810193;out_1;24810193,1,1
24810192;out_1;24810192,1,1
24810195;out_1;24810195,1,1
24820022;out_1;24820022,1,1
24820021;out_1;24820021,1,1
24810233;out_1;24810233,1,1
24810243;out_1;24810243,1,1
24810235;out_1;24810235,1,1
24810245;out_1;24810245,1,1
24810218;out_1;24810218,1,1
24810229;out_1;24810229,1,2
24810232;out_1;24810232,1,1
24810230;out_1;24810230,1,1
24810219;out_1;24810219,1,1
24810215;out_1;24810215,1,1
24810244;out_1;24810244,1,1
24810216;out_1;24810216,1,1
24810227;out_1;24810227,1,1
24810231;out_1;24810231,1,1
24810228;out_1;24810228,1,1
24810214;out_1;24810214,1,1
24810213;out_1;24810213,1,1
24810220;out_1;24810220,1,1
24810221;out_1;24810221,1,1
24810378;out_1;24810378,1,1
24810377;out_1;24810377,1,1
24810376;out_1;24810376,1,1
24810226;out_1;24810226,1,1
24810040;out_1;24810040,1,1
24810398;out_1;24810398,1,1
24810421;out_1;24810421,1,3
24810381;out_1;24810381,1,2
24820016;out_1;24820016,1,1
24820066;out_1;24820066,1,1
24820065;out_1;24820065,1,1
24820067;out_1;24820067,1,2
24820064;out_1;24820064,1,2
24820060;out_1;24820060,1,4
24820063;out_1;24820063,1,1
24820062;out_1;24820062,1,1
24820061;out_1;24820061,1,1
24820058;out_1;24820058,1,1
24820056;out_1;24820056,1,1
24820055;out_1;24820055,1,1
24810382;out_1;24810382,1,1
24820018;out_1;24820018,1,2
24820019;out_1;24820019,1,2
24820078;out_1;24820078,1,1
24820028;out_1;24820028,1,1
24820059;out_1;24820059,1,2
24820057;out_1;24820057,1,1
24820017;out_1;24820017,1,2
24810379;out_1;24810379,1,5
24810190;out_1;24810190,1,2
24810380;out_1;24810380,1,1
24810383;out_1;24810383,1,3
24810056;out_1;24810056,1,1
24810420;out_1;24810420,1,1
24820088;out_1;24820088,1,1
24820100;out_1;24820100,1,1
24820102;out_1;24820102,1,1
24820099;out_1;24820099,1,1
24820101;out_1;24820101,1,1
24820091;out_1;24820091,1,1
24820089;out_1;24820089,1,2
24810264;out_1;24810264,1,1
24810265;out_1;24810265,1,1
24810268;out_1;24810268,1,1
24810272;out_1;24810272,1,1
24810276;out_1;24810276,1,1
24810267;out_1;24810267,1,1
24810274;out_1;24810274,1,1
24810270;out_1;24810270,1,1
24810303;out_1;24810303,1,1
24810287;out_1;24810287,1,1
24810288;out_1;24810288,1,1
24810307;out_1;24810307,1,1
24810306;out_1;24810306,1,2
24810309;out_1;24810309,1,1
24810289;out_1;24810289,1,1
24810290;out_1;24810290,1,1
24810291;out_1;24810291,1,1
24810152;out_1;24810152,1,1
24810151;out_1;24810151,1,1
24810150;out_1;24810150,1,1
24810149;out_1;24810149,1,1
24810148;out_1;24810148,1,1
24810178;out_1;24810178,1,1
24810147;out_1;24810147,1,1
24810138;out_1;24810138,1,1
24810177;out_1;24810177,1,1
24810146;out_1;24810146,1,1
24810139;out_1;24810139,1,1
24810145;out_1;24810145,1,1
24810153;out_1;24810153,1,1
24810170;out_1;24810170,1,1
24810143;out_1;24810143,1,1
24810174;out_1;24810174,1,1
24810179;out_1;24810179,1,1
24810155;out_1;24810155,1,1
24810405;out_1;24810405,1,1
24810142;out_1;24810142,1,1
24810172;out_1;24810172,1,1
24810158;out_1;24810158,1,1
24810156;out_1;24810156,1,1
24810171;out_1;24810171,1,1
24810157;out_1;24810157,1,1
24810115;out_1;24810115,1,1
24810159;out_1;24810159,1,1
24810168;out_1;24810168,1,1
24810169;out_1;24810169,1,1
24810160;out_1;24810160,1,1
24810114;out_1;24810114,1,1
24810166;out_1;24810166,1,1
24810162;out_1;24810162,1,1
24810113;out_1;24810113,1,1
24810161;out_1;24810161,1,1
24810182;out_1;24810182,1,1
24820072;out_1;24820072,1,1
24810038;out_1;24810038,1,1
24820071;out_1;24820071,1,2
24810422;out_1;24810422,1,2
24810039;out_1;24810039,1,1
24820068;out_1;24820068,1,1
24820073;out_1;24820073,1,1
24820069;out_1;24820069,1,1
24810030;out_1;24810030,1,1
24820070;out_1;24820070,1,1
24810035;out_1;24810035,1,2
24810033;out_1;24810033,1,3
24810034;out_1;24810034,1,1
24810037;out_1;24810037,1,3
24810036;out_1;24810036,1,1
24810032;out_1;24810032,1,3
24810031;out_1;24810031,1,1
24810047;out_1;24810047,1,1
24810397;out_1;24810397,1,1
24810042;out_1;24810042,1,2
24810391;out_1;24810391,1,3
24810041;out_1;24810041,1,2
24810394;out_1;24810394,1,2
24810167;out_1;24810167,1,1
24810165;out_1;24810165,1,1
24810112;out_1;24810112,1,1
24810111;out_1;24810111,1,1
24810110;out_1;24810110,1,1
24810163;out_1;24810163,1,1
24810103;out_1;24810103,1,1
24810104;out_1;24810104,1,1
24810164;out_1;24810164,1,1
24810109;out_1;24810109,1,1
24810108;out_1;24810108,1,1
24810403;out_1;24810403,1,1
24810102;out_1;24810102,1,2
24810101;out_1;24810101,1,1
24810100;out_1;24810100,1,2
24810105;out_1;24810105,1,2
24810106;out_1;24810106,1,1
24810136;out_1;24810136,1,1
24810189;out_1;24810189,1,2
24810187;out_1;24810187,1,1
24810188;out_1;24810188,1,1
24810184;out_1;24810184,1,1
24810302;out_1;24810302,1,1
24810299;out_1;24810299,1,1
24810301;out_1;24810301,1,1
24810298;out_1;24810298,1,1
24810300;out_1;24810300,1,1
24810286;out_1;24810286,1,1
24810269;out_1;24810269,1,1
24810292;out_1;24810292,1,1
24810297;out_1;24810297,1,1
24810296;out_1;24810296,1,2
24810295;out_1;24810295,1,1
24810305;out_1;24810305,1,1
24810304;out_1;24810304,1,1
24810308;out_1;24810308,1,1
24810402;out_1;24810402,1,2
24810137;out_1;24810137,1,1
24810127;out_1;24810127,1,1
24810135;out_1;24810135,1,2
24810419;out_1;24810419,1,2
24810418;out_1;24810418,1,1
24810123;out_1;24810123,1,2
24810120;out_1;24810120,1,1
24810125;out_1;24810125,1,1
24810094;out_1;24810094,1,1
24810131;out_1;24810131,1,1
24810088;out_1;24810088,1,1
24810067;out_1;24810067,1,1
24810066;out_1;24810066,1,1
24810130;out_1;24810130,1,1
24810070;out_1;24810070,1,1
24810069;out_1;24810069,1,1
24810134;out_1;24810134,1,1
24810117;out_1;24810117,1,1
24810129;out_1;24810129,1,1
24810141;out_1;24810141,1,1
24810122;out_1;24810122,1,1
24810084;out_1;24810084,1,1
24810068;out_1;24810068,1,1
24810095;out_1;24810095,1,2
24810132;out_1;24810132,1,1
24810089;out_1;24810089,1,1
24810096;out_1;24810096,1,1
24810133;out_1;24810133,1,1
24810124;out_1;24810124,1,1
24810118;out_1;24810118,1,1
24810119;out_1;24810119,1,1
24810121;out_1;24810121,1,1
24810140;out_1;24810140,1,1
24810097;out_1;24810097,1,1
24810098;out_1;24810098,1,1
24810076;out_1;24810076,1,1
24810071;out_1;24810071,1,1
24810126;out_1;24810126,1,1
24810128;out_1;24810128,1,1
24810074;out_1;24810074,1,1
24810083;out_1;24810083,1,1
24810082;out_1;24810082,1,1
24810080;out_1;24810080,1,1
24810085;out_1;24810085,1,1
24810065;out_1;24810065,1,1
24810075;out_1;24810075,1,1
24810081;out_1;24810081,1,1
24810426;out_1;24810426,1,1
24810063;out_1;24810063,1,1
24810425;out_1;24810425,1,1
24810385;out_1;24810385,1,2
24810078;out_1;24810078,1,1
24810389;out_1;24810389,1,1
24810062;out_1;24810062,1,1
24810427;out_1;24810427,1,2
24810079;out_1;24810079,1,1
